mask_name,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image- Hash,diagnostics_Image- Dimensionality,diagnostics_Image- Spacing,diagnostics_Image- Size,diagnostics_Image- Mean,diagnostics_Image- Minimum,diagnostics_Image- Maximum,diagnostics_Mask- Hash,diagnostics_Mask- Spacing,diagnostics_Mask- Size,diagnostics_Mask- BoundingBox,diagnostics_Mask- VoxelNum,diagnostics_Mask- VolumeNum,diagnostics_Mask- CenterOfMassIndex,diagnostics_Mask- CenterOfMass, glcm_Contrast, glcm_Correlation, glcm_JointEnergy, glcm_JointEntropy, glrlm_ShortRunEmphasis, glrlm_LongRunEmphasis, glrlm_GrayLevelNonUniformity, glrlm_RunLengthNonUniformity, glrlm_RunPercentage, glszm_SmallAreaEmphasis, glszm_LargeAreaEmphasis, glszm_GrayLevelNonUniformity, glszm_ZoneVariance, glszm_ZonePercentage, ngtdm_Coarseness, ngtdm_Contrast, ngtdm_Complexity, ngtdm_Strength
21_06_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e0cb0dc56979a8103ced777f7ba0f24298d73ed1,2D,"(1.0, 1.0)","(512, 254)",22.533049335629922,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",18.027714556529013,0.9551899746155174,0.05081936344300325,5.285536731102633,0.14596022139800485,59.65714941297354,858.2672337414625,3283.8208164365587,0.19160051034873832,0.011815961201553126,44390.91379310345,37.891625615763544,36844.183103205614,0.011511199319535016,0.0007484792909225863,0.15217976313904688,928.2212874455097,1.2645769984302517
21_08_24,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0984da3d9a67f05dc2a0652c9d81d2502947511f,2D,"(1.0, 1.0)","(512, 254)",22.682555671751967,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.32400162329084,0.9392607456622704,0.05402929574852525,5.029053486679555,0.15759354754684382,40.81160934426145,1322.8757837716544,4421.114401774589,0.2217358945279274,0.011299511859991205,13744.712406015038,86.59398496240601,9349.42119396235,0.015083640487666573,0.00024607678056981383,0.5350211359372621,950.9664261478258,1.064700722554353
21_09_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c30eec3c4d7e3162f7c5331c8dcbe39515f4f910,2D,"(1.0, 1.0)","(512, 254)",22.30687130905512,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.830235482492684,0.9436202582848263,0.04913033800652525,5.4418516510757104,0.15169808069933116,50.9874205062538,1010.4046940519271,4446.918328142614,0.21695846328324353,0.01319021191615589,20666.946768060836,52.22623574144487,16170.81085457358,0.01491352424156507,0.0004663880000203124,0.0742540777596876,2012.5762699500617,3.7751013468778836
21_10_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},9190fff8ce251e5a509a774074e321ee7ae232bb,2D,"(1.0, 1.0)","(512, 254)",22.43236343503937,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.288782123699011,0.9479286561500834,0.045101021410906494,5.657925303449927,0.1628643086751462,35.77235859674042,1138.7990447350817,5261.701675680132,0.23631627445421038,0.010967943559256335,7440.601346297682,74.62752430815259,4656.993217045048,0.018953785086475758,0.0004318056590541887,0.05731437066043813,1487.4041655365115,2.4621389303758376
22_03_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7a75f8e8b976dbcf80ff1966ba839957a92be286,2D,"(1.0, 1.0)","(512, 254)",22.39630751722441,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",12.076890476748671,0.9395766136211414,0.046585721411778955,5.436353776489108,0.15315569388667108,55.66765781211717,986.4359633248349,4465.176957698697,0.21701871278707116,0.015107669159965321,25453.755474452555,55.59124087591241,21311.37675155842,0.015537283810603913,0.0004522392260071826,0.0744167917334584,2233.0800675255496,3.9098046247679346
22_04_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},3e63898b843b277d402d065fbc4e4974a4fca3a8,2D,"(1.0, 1.0)","(512, 254)",22.320550873523622,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",9.215641516311281,0.9589199794776493,0.055533199615326254,5.085951596566888,0.13950803362494596,105.81632306266442,681.3271000834401,2593.5655423025883,0.16812801247519138,0.01005460177976904,236901.92050874405,27.181240063593005,224325.13599955518,0.008916926566487099,0.0007900241926525552,0.09267373242142553,872.4389363171675,3.840928997408802
22_07_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},5da1818243ae5706b04ad63bfe73234fa4cec353,2D,"(1.0, 1.0)","(512, 254)",22.343650036909448,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",12.304829371361604,0.9392734511580458,0.050584704050142655,5.512422473606547,0.1534020459988005,48.98461056437603,1017.375460330082,4273.998121897812,0.21600155939892257,0.013379368899443744,16278.272072072072,51.97837837837838,12239.726824121419,0.015735752764389,0.0005418587871462334,0.049196099740522616,1562.2651508958174,2.99714168360626
22_09_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c30eec3c4d7e3162f7c5331c8dcbe39515f4f910,2D,"(1.0, 1.0)","(512, 254)",22.30687130905512,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.830235482492684,0.9436202582848263,0.04913033800652525,5.4418516510757104,0.15169808069933116,50.9874205062538,1010.4046940519271,4446.918328142614,0.21695846328324353,0.01319021191615589,20666.946768060836,52.22623574144487,16170.81085457358,0.01491352424156507,0.0004663880000203124,0.0742540777596876,2012.5762699500617,3.7751013468778836
23_03_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},067ce22e0aa77597a8690ce8cfd0465eed30096e,2D,"(1.0, 1.0)","(512, 254)",22.3542999507874,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",12.501709831518983,0.9342623555905166,0.04697402223711514,5.640687901196527,0.1651313822815739,35.00123836075217,1170.816987413297,5516.945608767595,0.24131343918344203,0.01017121315081519,5651.890094979647,78.99864314789689,3361.676735969836,0.02089594556280125,0.0003524064002787399,0.05481810833483843,2956.160332323265,4.014364596459832
23_03_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e0976c7956fab49d1bf9c3d404e399ca149f984d,2D,"(1.0, 1.0)","(512, 254)",22.488711860236222,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",13.721393681470955,0.9439474087651709,0.053568195283743326,5.034644719096757,0.13584401438024768,80.989891746649,815.0064058727202,3128.067707786671,0.1853593705698894,0.010344584682956603,100505.35512630014,38.539375928677565,89519.3250862718,0.009540686135525943,0.0005592557523022407,0.2683865397524322,787.7258741269443,1.9497326347585284
23_06_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c56bae54e529e64ca345a99cebceaec5e06f3f83,2D,"(1.0, 1.0)","(512, 254)",22.464743786909448,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.92851381030513,0.9468037648970555,0.04372113765970332,5.593144021596949,0.16661015014022812,34.5284070017003,1125.8114687630161,5240.91768618441,0.23733697193081943,0.012764332147665038,7808.052744119744,82.41268709907341,5280.177896971616,0.019889424440034022,0.00039547952537681796,0.07783657160501205,2122.995154547976,3.5348036203793582
23_06_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},73d546f65cfc31702b6b9089c442da6246f6313c,2D,"(1.0, 1.0)","(512, 254)",22.251176488681104,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.745500486340566,0.9231454871738896,0.04511316861731895,5.710518051016095,0.16204585556431556,39.88802212188062,1125.214866742927,5663.944070222134,0.23977176070314715,0.009472275953338593,6342.083217753121,76.95423023578364,3949.0959389505642,0.020442302239863906,0.00037303907903602065,0.0729235438735611,2603.9570080672565,2.970757038095227
23_07_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},a5ba08469f1d8df9a89169c411315eb048544c20,2D,"(1.0, 1.0)","(512, 254)",22.38099778543307,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",18.50643093227858,0.9165600082257592,0.05500314843739486,5.211164984485764,0.14632818741238968,72.36506067831351,890.6770956574953,3627.2673815579883,0.1962928834703714,0.013376540617186362,41457.25028571428,44.38514285714286,34958.12656326531,0.012404309611567904,0.0004552428103213899,0.18202732835270724,1273.7025845515236,2.098098547713227
24_02_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e9e87afff914204e23c384f6f18248ddc2b82ebc,2D,"(1.0, 1.0)","(512, 254)",22.395523191437007,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.366311312724465,0.9506571459189546,0.05686656834184165,5.137209300100693,0.14951781245197768,75.17813408702449,859.5021978301492,3461.612821026313,0.19226679897930252,0.00938946942317562,83486.67785234899,45.51006711409396,77260.867703657,0.01267366033456195,0.0005310517579234123,0.10225467687807323,1343.6523687549238,3.381312202664198
24_04_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},30d6441e7b7ea2f91b62e317d014075d8fb60e8c,2D,"(1.0, 1.0)","(512, 254)",22.214528481791337,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",6.269408503606371,0.9696621425231816,0.05001435668463448,5.430237961195048,0.1492810957380087,52.17519226599297,1001.2908755675746,4000.267339781254,0.20861567904734904,0.010529036251809301,21675.229813664595,46.12422360248447,16342.904243234789,0.013694357811170966,0.0006549802395685247,0.029360608777574192,1424.2991023520656,4.546154214015403
24_06_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7970b9a3819b31bc9a1725cd4584aa2aa6695121,2D,"(1.0, 1.0)","(512, 254)",22.357214259350393,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.020805883199172,0.9422274212605205,0.04854260840661402,5.726807060379818,0.16639244348177099,35.7538852801083,1207.3860282669018,5935.952204005849,0.2459597391550893,0.011631926688721797,5271.430693069307,86.18564356435644,3366.0217564454465,0.022908987808335696,0.0003226234486208954,0.04385348367460303,3115.2056933417234,4.159825634965926
24_07_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0c73fc2e0e2544c38c1b913b5b1ae0d0a69f935f,2D,"(1.0, 1.0)","(512, 254)",22.36056686761811,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",16.319021202682837,0.9227154296608608,0.0446464282095254,5.623448828005326,0.16606172625198334,38.44993322155356,1195.195779084771,5767.723703375971,0.24268854550609584,0.01000921371561334,7060.719115734721,95.97919375812744,4957.142958362151,0.02180323220867593,0.000293867552506817,0.15779489595712118,2056.457658918766,2.0831306251901354
25_02_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},b5ff7f66f9099b725e5f6ff3c5895323d956033f,2D,"(1.0, 1.0)","(512, 254)",22.39506182332677,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.718822930545246,0.9507164569184764,0.04944097653289958,5.312885079634896,0.1513766356035891,48.41047979099358,959.9318729871568,4046.2863850903846,0.21057555996597677,0.010647495198700455,29212.170833333334,48.31875,23812.982899305553,0.013609299688120215,0.0005193085521064208,0.13218876588918496,1148.9323071330998,2.6152141209374333
25_03_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},22429152ef0225f542ca21c81111bc8d199dc370,2D,"(1.0, 1.0)","(512, 254)",22.353661724901574,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.930194745319158,0.9431891541012327,0.05209494656622124,5.2905653914497055,0.1434645621323583,98.46717348919263,771.0963681684093,3403.6511324829744,0.18528140062375958,0.010903052202498485,109307.88990825688,44.39449541284404,102763.97052015827,0.01236178055004253,0.0006570880516913916,0.07715133234818294,1603.662841285289,4.019119105895951
25_05_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0846d0cc4de39aa3588ee46d03de9eff41463209,2D,"(1.0, 1.0)","(512, 254)",22.843803826279526,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",16.088215641112082,0.9327283254045077,0.05667710650418886,4.924198396253274,0.1487962369623334,53.39326973426125,1241.5537526746966,3930.596462480068,0.20778990643606465,0.009633566983808132,46562.76976744186,70.48139534883721,39834.955273120606,0.012191664303941026,0.00024184730283511308,0.4553674327135204,1015.4699733318107,1.1864228004360633
25_06_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7970b9a3819b31bc9a1725cd4584aa2aa6695121,2D,"(1.0, 1.0)","(512, 254)",22.357214259350393,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.020805883199172,0.9422274212605205,0.04854260840661402,5.726807060379818,0.16639244348177099,35.7538852801083,1207.3860282669018,5935.952204005849,0.2459597391550893,0.011631926688721797,5271.430693069307,86.18564356435644,3366.0217564454465,0.022908987808335696,0.0003226234486208954,0.04385348367460303,3115.2056933417234,4.159825634965926
25_07_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},0c73fc2e0e2544c38c1b913b5b1ae0d0a69f935f,2D,"(1.0, 1.0)","(512, 254)",22.36056686761811,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",16.319021202682837,0.9227154296608608,0.0446464282095254,5.623448828005326,0.16606172625198334,38.44993322155356,1195.195779084771,5767.723703375971,0.24268854550609584,0.01000921371561334,7060.719115734721,95.97919375812744,4957.142958362151,0.02180323220867593,0.000293867552506817,0.15779489595712118,2056.457658918766,2.0831306251901354
25_09_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},5b4a12711ac6bebbd19e700c9c4aee298ace3a69,2D,"(1.0, 1.0)","(512, 254)",22.27595195620079,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",3.100209260217491,0.9849377217410195,0.052689493389466865,5.207865068803524,0.14078562295977112,68.31090408858694,759.8885535737209,2797.476354864718,0.17954706549475474,0.013448066673265532,101432.62374821173,31.045779685264662,91248.6666953199,0.009909271335412532,0.0009586300575184165,0.038912980862257654,752.196367135592,5.158914460027065
